Placement_ID|placement_name|alpha|beta|max_x_val|max_y_val|recommended_weekly_spend|calc_type|n
200731021|BAN_WOVEN_DIS_MOB_1X1_375X400_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_MOBUPROXXENTERTAINMENTMUSIC|3024.0|0.000105449133591|11636.53|2520.0|0.0|3|7
203325419|BAN_CNET_DIS_MOB_1X1_540X90_DCM_V_AOS_CXL_NONE_APURL_NONE_NTL_NONE_FLEXMOBILE|1872.0|0.000312513992865|5288.39|1560.0|0.0|2|7
212318609|BAN_CNET_DIS_DSK_300X250_300X250_DCM_V_PSBL_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWS(PMCK02)|235.2|0.000298626578205|6000.0|196.0|0.0|2|7
203317651|BAN_PANDORA_DIS_MOB_1X1_640X640_DCM_V_AOS_DEMO_NONE_APURL_NONE_NTL_NONE_M3554HHI|265.2|0.00111089308924|1612.9|221.0|0.0|2|3
203325692|BAN_CNET_DIS_MOB_300X250_300X250_DCM_OV_AOS_BEH_NONE_PROP_NONE_NTL_NONE_MOBHTTFHHITARGETING|243.33047258|0.00097559205602|2522.05|230.0|0.0|0|7
202240423|BAN_DIGITALTRENDS_DIS_MOB_320X50_320X50_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_PURCHASEPOWERPREMTVLDRBRD|22.8|0.00246594022681|607.0|19.0|0.0|2|4
203801008|BAN_ZIFFDAVIS_DIS_MOB_1X1_1X1_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_INTERSCROLLERVAR|2633.11081043|0.000261803213142|13864.28|2341.0|0.0|0|7
202240435|BAN_ZIFFDAVIS_DIS_DSK_1X1_1X1_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_MAGNIFIERARTICLEONE|229.2|0.000135667792867|9796.05|191.0|0.0|3|6
203817396|BAN_CNET_DIS_MOB_1X1_540X90_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_FLEXMOBILE|18072.0|9.19119476423e-05|15568.3|15060.0|0.0|2|8
202240438|BAN_CNET_DIS_MOB_320X50_320X50_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYER|81.6|0.00116757535991|2117.04|68.0|0.0|2|6
212378046|BAN_CNET_DIS_MBW_300X250_300X250_DCM_V_PSBS_CXL_NONE_NONE_NONE_NTL_NONE_TVREVIEWSILE(PM7178)|680.4|0.000198253921819|9037.7|567.0|0.0|2|7
202240450|BAN_CNET_DIS_DSK_300X250_300X250_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWS|110.4|0.000218512816099|4791.7|92.0|0.0|3|6
203817411|BAN_ZIFFDAVIS_DIS_TAB_728X90_728X90_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TOOBANAUDTVINTENDERSANDHTTFTBAVAR|385.2|0.000368484481783|4137.76|321.0|0.0|2|7
212378052|BAN_CNET_DIS_MBW_1X1_736X736_DCM_V_PSBS_CXL_NONE_NONE_NONE_NTL_NONE_POWERBARILE(PM717P)|664.8|0.000119450551648|15000.01|554.0|0.0|2|6
206765132|BAN_PANDORA_DIS_MBA_300X600_300X600_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_DISPLAYM3554ETATBA(PKGS1P)|137.269961457|0.00266614166067|1549.17|137.0|0.0|0|7
202240459|BAN_PURCH_DIS_DSK_300X600_300X600_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_TVROADBLOCK|1011.6|0.000123243037737|12535.64|843.0|0.0|2|8
202240462|BAN_PURCH_DIS_DSK_1X1_970X90_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_CUSTOMRELAY|1010.61917012|0.000686670177569|6030.38|993.0|0.0|0|8
200723534|BAN_WOVEN_DIS_DSK_300X600_300X600_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_DSKUPROXXSTREAMINGFUSION|283.2|0.000573085671062|2500.0|236.0|0.0|2|7
202240471|BAN_CBSSPORTS_DIS_MOB_300X250_300X250_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_EVENTDOMMOB|1121.44860441|0.001595502008|2894.03|1085.0|0.0|0|8
202240477|BAN_CBSSPORTS_DIS_DSK_300X250_300X250_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_EVENTDOM|607.556920921|0.00066448371445|5617.68|599.0|0.0|0|8
213323856|BAN_PURCH_DIS_DSK_300X600_300X600_DCM_V_PSBG_CXL_NONE_APURL_NONE_NTL_NONE_TVROADBLOCKHALFPAGE(PMPDD5)|2098.8|0.000125737506612|14250.0|1749.0|0.0|2|7
212414949|BAN_120SPORTS_DIS_MOB_728X90_728X90_DCM_V_PSBL_CXL_NONE_NONE_NONE_NTL_NONE_ROS(PMCK01)|190.8|0.00151773281032|1180.55|159.0|0.0|2|6
203803111|BAN_CBSSPORTS_DIS_DSK_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_EVENTDOM|483.6|0.000192862681907|7458.29|403.0|0.0|3|8
203801065|BAN_ZIFFDAVIS_DIS_DSK_1X1_1X1_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_OOMAGNIFIER1|752.4|0.000359017358339|15416.16|627.0|0.0|2|7
203800999|BAN_CNET_DIS_MOB_1X1_736X736_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_POWERBARMOB|535.143457371|0.00034844665625|11612.03|531.0|0.0|0|6
203801068|BAN_DIGITALTRENDS_DIS_MOB_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TECHNEWSREVIEW|54.0|0.00148122381567|991.09|45.0|0.0|3|7
203786738|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_F3554HHI|375.6|0.000775203764581|2311.34|313.0|0.0|2|3
206762486|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_F3554ETATBAN(PKGS1W)|103.2|0.00252104833018|710.72|86.0|0.0|2|3
203786744|BAN_CNET_DIS_DSK_970X66_970X66_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYER|82.0105006274|0.000728519634981|3831.08|82.0|0.0|0|7
200731732|BAN_CNET_DIS_DSK_970X66_970X66_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_DESKMILLENNIALTARGETING|108.0|0.000450392216063|2652.93|90.0|0.0|3|6
203803135|BAN_PURCH_DIS_MOB_1X1_320X480_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_MOBILEREVEAL|3164.81315077|0.000445953011285|11763.86|3164.0|0.0|0|7
203803138|BAN_ZIFFDAVIS_DIS_DSK_1X1_1X1_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_VARMAGNIFIER1|1622.76708561|0.0003514956829|8465.29|1615.0|0.0|0|6
203803141|BAN_ZIFFDAVIS_DIS_MOB_1X1_1X1_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_NTERSCROLLEROO|2364.73953564|0.000217382687097|7618.05|2034.0|0.0|0|7
151298568|BAN_CNET_DIS_MOB_1X1_540X90_DCM_V_QSA_CXL_NONE_PROP_NONE_NTL_NONE_FLEXMOBILE|835.2|0.000749486715484|2146.92|696.0|0.0|2|8
151298569|BAN_CNET_DIS_MOB_300X250_300X250_DCM_V_QSA_CXL_NONE_PROP_NONE_NTL_NONE_TVREVIEWSMOBILE|366.0|0.000538428303518|3014.05|305.0|0.0|3|17
203803147|BAN_DIGITALTRENDS_DIS_MOB_300X250_300X250_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_PURCHASEPOWERHTTFBOX|15.128110184|0.0018012885793|1815.91|15.0|0.0|0|5
151298573|BAN_CNET_DIS_DSK_300X250_300X250_DCM_V_QSA_CXL_NONE_PROP_NONE_NTL_NONE_TVREVIEWSDESKTOP|115.2|0.00043027448293|3900.32|96.0|0.0|3|7
203818755|BAN_CBSSPORTS_DIS_MOB_320X50_320X50_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_EVENTDOM|1158.0|0.000351567419155|3627.65|965.0|0.0|3|7
200722964|BAN_IGN_DIS_MOB_300X250_300X250_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_GAMESANDENTERMNTTARGETEDMOBMEDIUMRECTANGLE|1044.0|0.000177390862763|7449.01|870.0|0.0|3|10
200722967|BAN_IGN_DIS_MOB_1X1_320X350_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_GAMESENTERTAINMENTMOBILEMINISCROLLER|4281.6|6.62107358623e-05|16811.01|3568.0|0.0|3|7
212415000|BAN_PURCH_DIS_DSK_970X250_970X250_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_BILLBOARD(PMCK2M)|1444.8|8.95879734614e-05|20000.0|1204.0|0.0|2|7
212415003|BAN_PURCH_DIS_MBW_320X50_320X50_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_BANNER(PMCK2N)|2256.0|8.53218794871e-05|21000.0|1880.0|0.0|2|7
151301210|BAN_CNET_DIS_MOB_1X1_736X736_DCM_V_QSA_CXL_NONE_PROP_NONE_NTL_NONE_POWERBARMOBILE|213.6|0.000584614799249|2710.46|178.0|0.0|3|7
212415006|BAN_PURCH_DIS_DSK_1X1_1X1_DCM_V_PSBL_CXL_NONE_APURL_NONE_NTL_NONE_CROWNUNIT(PMCK2B)|1464.0|0.000358351893846|5000.0|1220.0|0.0|2|7
203819562|BAN_CBSSPORTS_DIS_MOB_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_EVENTDOM|667.2|0.000687554028567|2393.14|556.0|0.0|3|8
202239070|BAN_DIGITALTRENDS_DIS_TAB_300X250_300X250_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_HTTVCOOLTRCHREVIEWS|8.4|0.0301021596957|21.4|7.0|0.0|3|5
203819577|BAN_PURCH_DIS_MOB_970X250_970X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_HTTFMOBILE|1025.92302393|0.00065588045|6885.03|986.0|0.0|0|8
203819580|BAN_PURCH_DIS_MOB_300X600_300X600_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_HTTFMOBILE|306.0|0.000288240386507|5655.92|255.0|0.0|2|7
206823999|BAN_PANDORA_DIS_MBA_300X600_300X600_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_DISPLAYF3554ETATBA(PKGS26)|32.4|0.00591462547619|271.15|27.0|0.0|2|5
202234435|BAN_ZIFFDAVIS_DIS_TAB_300X250_300X250_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_VARBANAUDTVINTENDERSANDHTTF|962.4|0.000125969280196|11150.2|802.0|0.0|2|7
202234438|BAN_ZIFFDAVIS_DIS_MOB_300X250_300X250_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_VARTVINTENDERSHTTF|879.61847964|0.000595235789119|8118.24|878.0|0.0|0|7
212273738|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_PSBS_BEH_NONE_NONE_NONE_NTL_NONE_AUDIOM3554ETATRESPONBAN(PM718L)|627.6|0.000281060308899|6375.0|523.0|0.0|2|3
206824011|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_RESPONSIVEDISPLAYM3554HHIBAN(PKGS1G)|5511.6|0.000295176947387|4823.25|4593.0|0.0|3|7
206228048|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_OOL_BEH_NONE_PERS_NONE_NTL_NONE_F3554HHIBAN|160.8|0.00326480834757|548.81|134.0|0.0|2|3
152554065|BAN_YAHOO_DIS_DSK_970X250_970X250_DCM_OV_MOS_BEH_NONE_PERS_NONE_NTL_NONE_A3554AUDIENCEBILLBOARD|2270.4|0.000134476766735|11450.49|1892.0|0.0|2|10
206824020|BAN_CNET_DIS_DSK_1X1_1920X192_DCM_V_OOS_CXL_NONE_APURL_NONE_NTL_NONE_FLEX (PKGS0W)|9042.0|7.27429190638e-05|20093.77|7535.0|0.0|3|8
206228054|BAN_PANDORA_DIS_MBA_300X600_300X600_DCM_OV_OOL_BEH_NONE_PERS_NONE_NTL_NONE_DISPLAYF3554HEESTVACGSMP|34.8|0.00447939867307|400.0|29.0|0.0|2|3
206824023|BAN_CNET_DIS_MBW_1X1_736X368_DCM_V_OOS_CXL_NONE_APURL_NONE_NTL_NONE_FLEX (PKGS0X)|19825.2|0.000104307467799|14833.29|16521.0|0.0|2|9
153228388|BAN_PANDORA_DIS_MOB_1X1_500X500_DCM_OV_JOL_DEMO_NONE_NONE_NONE_NTL_NONE_M3554AUDIOHTTFTILE|266.4|0.00416124060932|2657.51|222.0|0.0|2|7
213281374|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_PSBG_BEH_NONE_PERS_NONE_NTL_NONE_RESPONSIVEDISPLAYM3554ETAT(PMPDCC)|5890.8|0.000259110499611|6915.04|4909.0|0.0|2|5
206807647|BAN_DIGITALTRENDS_DIS_MBW_320X50_320X50_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_BGRMOBPURCHASEPOWERHTTFLEADERBOARD(PKGS0K)|195.6|0.000908127590805|1973.02|163.0|0.0|3|8
153229922|BAN_CBSSPORTS_DIS_MOB_320X50_320X50_DCM_OV_JOL_BEH_NONE_PERS_NONE_NTL_NONE_EVENTDOMALLSPORTSHTTF125|293.0|0.00236369538851|1251.86|293.0|0.0|1|9
153229923|BAN_CBSSPORTS_DIS_TAB_768X90_768X90_DCM_OV_JOL_BEH_NONE_PERS_NONE_NTL_NONE_EVENTDOMALLSPORTSHTTF125|61.0|0.0120373441789|251.4|61.0|0.0|1|8
153229924|BAN_CBSSPORTS_DIS_MOB_300X250_300X250_DCM_OV_JOL_BEH_NONE_PERS_NONE_NTL_NONE_EVENTDOMALLSPORTSHTTF125|117.0|0.0053813657536|461.45|117.0|0.0|1|9
206807659|BAN_PURCH_DIS_DSK_970X250_970X250_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_INMARKETAUDIENCEHTTFMOBILECUSTBILLBOARD(PKGS2G)|1342.8|0.000111450648446|12280.77|1119.0|0.0|3|7
203336301|BAN_YAHOO_DIS_DSK_300X250_300X250_DCM_OV_AOS_BEH_NONE_PERS_NONE_NTL_NONE_DISPLAY|388.8|0.000287012200927|4103.35|324.0|0.0|3|8
153229934|BAN_CNET_DIS_MOB_1X1_540X90_DCM_V_JOL_CXL_NONE_APURL_NONE_NTL_NONE_FLEXMOB|2197.2|0.000273807401495|4845.37|1831.0|0.0|2|10
153229935|BAN_CNET_DIS_MOB_300X250_300X250_DCM_V_JOL_CXL_NONE_APURL_NONE_NTL_NONE_HOMEENTREVIEWMOBHHI|135.6|0.00108149190489|1398.04|113.0|0.0|2|8
200723057|BAN_WOVEN_DIS_MOB_300X250_300X250_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_MOBUPROXXSTREAMINGFUSION|430.8|7.44013530235e-05|15000.0|359.0|0.0|3|8
203336307|BAN_CNET_DIS_DSK_970X66_970X66_DCM_V_AOS_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWS|141.6|0.000508300558644|3525.0|118.0|0.0|2|6
153229941|BAN_PANDORA_DIS_MOB_300X250_300X250_DCM_OV_JOL_DEMO_NONE_NONE_NONE_NTL_NONE_M3554MOBAUDIOENTERTAINBAN|382.8|0.00188990573979|2630.19|319.0|0.0|2|6
153229942|BAN_PANDORA_DIS_MOB_1X1_1X1_DCM_OV_JOL_DEMO_NONE_NONE_NONE_NTL_NONE_F3554MOBAUDIOENTERTAINTILE|205.2|0.00198200678349|1733.24|171.0|0.0|2|7
206228093|BAN_CNET_DIS_MBW_1X1_736X368_DCM_V_OOL_CXL_NONE_APURL_NONE_NTL_NONE_FLEX2|27306.0|7.16703787691e-05|25000.0|22755.0|0.0|2|6
152558357|BAN_CBSSPORTS_DIS_MOB_320X50_320X50_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_CBSSPORTSMOBILEBANNER|1497.23784189|0.000358614430289|7737.11|1496.0|0.0|0|7
213240449|BAN_CNET_DIS_MBW_300X250_300X250_DCM_OV_PSBG_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYERS(PMPD9X)|882.0|0.000218089690377|8215.7|735.0|0.0|2|7
212415108|BAN_120SPORTS_DIS_DSK_300X250_300X250_DCM_V_PSBL_CXL_NONE_NONE_NONE_NTL_NONE_ROS(PMCJZX)|31.2|0.00205564226705|871.63|26.0|0.0|2|8
213240455|BAN_CNET_DIS_DSK_970X66_970X66_DCM_OV_PSBG_BEH_NONE_PERS_NONE_NTL_NONE_MEDIASTREAMERSACTIVEBUYERS(PMPDB0)|24.0|0.00179174155181|1000.01|20.0|0.0|2|6
213240467|CSK_CNET_DIS_DSK_1X1_1600X1000_DCM_V_PSBG_CXL_NONE_APURL_NONE_NTL_NONE_POWERBAR(PMPDB9)|7226.4|3.89512843416e-05|46000.01|6022.0|0.0|2|7
206824092|BAN_CNET_DIS_DSK_970X66_970X66_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_HTTFDSK(PKGS11)|114.025942857|0.000418743446302|5808.18|106.0|0.0|0|8
152558362|BAN_PANDORA_DIS_MOB_1X1_500X500_DCM_OV_MOS_DEMO_NONE_NONE_NONE_NTL_NONE_ENTERTAINTILE|852.0|0.000504507804935|3551.5|710.0|0.0|2|7
202244210|BAN_PURCH_DIS_MOB_320X50_320X50_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_INMKTHTTF|1059.11539817|0.000227155152119|10297.04|1017.0|0.0|0|7
212275886|BAN_CNET_DIS_DSK_970X66_970X66_DCM_V_PSBS_CXL_NONE_NONE_NONE_NTL_NONE_TVREVIEWS(PM7177)|18.0|0.000447940987159|3999.99|15.0|0.0|2|6
206228144|BAN_CNET_DIS_MBW_320X50_320X50_DCM_V_OOL_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWS2|27.6|0.00403785881198|443.74|23.0|0.0|2|3
212415153|BAN_CNET_DIS_DSK_970X66_970X66_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_HTTF(PMCK0H)|380.4|0.000143340757538|12500.0|317.0|0.0|2|7
212378293|BAN_120SPORTS_DIS_MOB_300X250_300X250_DCM_V_PSBL_CXL_NONE_NONE_NONE_NTL_NONE_ROS(PMCK00)|134.4|0.00151994729454|1178.83|112.0|0.0|2|8
152554171|BAN_CBSSPORTS_DIS_MOB_1024X90_1024X90_DCM_OV_MOS_BEH_NONE_PERS_NONE_NTL_NONE_EVENTDOMALLSPORTSHTTF125|13.9580847953|0.0760396789008|35.23|13.0|0.0|0|5
152554174|BAN_PANDORA_DIS_MOB_1X1_500X500_DCM_OV_MOS_DEMO_NONE_NONE_NONE_NTL_NONE_HTTFTILE|798.0|0.000502545169009|3565.37|665.0|0.0|2|5
206805451|BAN_DIGITALTRENDS_DIS_MBW_1X1_480X220_DCM_V_OOS_CXL_NONE_APURL_NONE_NTL_NONE_BGRMOBILEHIGHIMPACTBIGTOPUNIT(PKGS0Q)|1011.67784138|0.000141662283379|12047.06|862.0|0.0|0|8
152554180|BAN_CNET_DIS_MOB_300X250_300X250_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_HOMEENTREVIEWMOB|343.2|0.000388180026797|3431.04|286.0|0.0|3|7
152554181|BAN_CNET_DIS_MOB_1X1_736X736_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_POWERBARMOB|700.8|0.000163842065567|9558.4|584.0|0.0|2|8
152554185|BAN_CNET_DIS_DSK_1X1_1600X1000_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_TVBESTLISTSPOWERBAR|290.4|0.000606819166163|2806.2|242.0|0.0|3|7
206228183|BAN_CNET_DIS_MBW_970X66_970X66_DCM_OV_OOL_BEH_NONE_PERS_NONE_NTL_NONE_HTTFHHITARGETING2|61.2|0.000597253156409|3000.0|51.0|0.0|2|5
203316004|BAN_YAHOO_DIS_DSK_970X250_970X250_DCM_V_AOS_CXL_NONE_APURL_NONE_NTL_NONE_SPORTSBILLBOARD|4480.8|0.000111367921532|15544.56|3734.0|0.0|2|8
212378338|BAN_CNET_DIS_MBW_300X250_300X250_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_HTT(PMCK0J)|2395.2|0.000134632713621|13308.5|1996.0|0.0|2|7
212274641|BAN_CNET_DIS_MBW_320X50_320X50_DCM_V_PSBS_CXL_NONE_NONE_NONE_NTL_NONE_TVACTIVEBUYERSILE(PM717F)|138.0|0.00245318802435|730.38|115.0|0.0|2|7
152558375|BAN_CNET_DIS_DSK_300X250_300X250_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_HOMEENTREVIEW|162.0|0.000150767964719|9563.2|135.0|0.0|2|8
212378350|BAN_PURCH_DIS_MBW_1X1_1X1_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_WRAPPER(PMCK2C)|3627.6|6.63614618233e-05|27000.0|3023.0|0.0|2|7
212378353|BAN_PURCH_DIS_MBW_1X1_1X1_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_RELAY(PMCK2G)|5620.8|7.16703787691e-05|25000.0|4684.0|0.0|2|7
200729334|BAN_CNET_DIS_DSK_1X1_1600X1000_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_DESKPOWERBAR|480.0|0.000388972126055|3378.78|400.0|0.0|3|6
202242812|BAN_DIGITALTRENDS_DIS_MOB_300X250_300X250_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_PURCHASEPOWERHTTFBOX|169.2|0.000715209388001|2061.06|141.0|0.0|3|6
203787050|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_M3554HTTF|554.4|0.000470166076795|3490.95|462.0|0.0|2|4
152554467|BAN_ZIFFDAVIS_DIS_DSK_300X250_300X250_DCM_OV_MOS_BEH_NONE_PERS_NONE_NTL_NONE_ZDTONNETBANAUDIENCEHOMETHEATHTTF|653.836765467|0.000248043422632|13941.09|643.0|0.0|0|9
212378368|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_M3554STWACGSMPHEERESPONBAN(PMCK1N)|831.6|0.000234216924082|7650.0|693.0|0.0|2|3
203803393|BAN_ZIFFDAVIS_DIS_MOB_300X250_300X250_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TOOBANAUDTVINTENDERSANDHTTFMOBOO|245.381507685|0.000998789233529|2495.16|228.0|0.0|0|7
202242821|BAN_ZIFFDAVIS_DIS_DSK_970X250_970X250_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_TOOTVINTENDERSHTTF|270.0841445|0.00091751310942|4899.85|264.0|0.0|0|6
203787017|BAN_DIGITALTRENDS_DIS_DSK_728X90_728X90_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_PURCHASEPOWERPREMTVLDRBRD|21.1649816086|0.00326846892735|934.83|21.0|0.0|0|6
202242827|BAN_CNET_DIS_MOB_300X250_300X250_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYER|532.8|0.00030835126643|4741.6|444.0|0.0|2|7
203787020|BAN_DIGITALTRENDS_DIS_DSK_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TVNEWSREVIEWBOX|46.8|0.000132775714472|8188.56|39.0|0.0|3|6
206766866|BAN_DIGITALTRENDS_DIS_DSK_728X90_728X90_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_BGRDSKPURCHASEPOWERHTTFLEADERBOARD(PKGS0C)|92.4|0.000785610410061|1658.99|77.0|0.0|3|7
212378389|BAN_CNET_DIS_MBW_300X250_300X250_DCM_V_PSBL_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWS(PMCK04)|795.6|0.000193261835827|9271.15|663.0|0.0|2|6
152558358|BAN_CBSSPORTS_DIS_DSK_970X90_970X90_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_CBSSPORTSSUPERLEADER|1492.8|0.000186443544966|6551.0|1244.0|0.0|3|8
203825943|BAN_CNET_DIS_MOB_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWMOB|106.8|0.00112780072824|956.45|89.0|0.0|3|7
202242842|BAN_CNET_DIS_DSK_970X66_970X66_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYER|130.8|0.000336747489966|5067.33|109.0|0.0|2|6
212378395|BAN_CNET_DIS_DSK_300X250_300X250_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_MEDIASTREAMERSACTIVEBUYERS(PMCK0B)|44.4|0.00179174155181|1000.01|37.0|0.0|2|6
213240605|BAN_120SPORTS_DIS_MOB_300X250_300X250_DCM_V_PSBG_CXL_NONE_NONE_NONE_NTL_NONE_ROS(PMPD9N)|187.2|0.000575532557682|3113.22|156.0|0.0|2|6
212378398|CSK_CNET_DIS_MBW_1X1_736X368_SS_V_PSBL_CXL_NONE_APURL_NONE_NTL_NONE_POWERBAR(PMCK0P)|1568.4|5.97252957325e-05|30000.01|1307.0|0.0|2|5
202242848|BAN_CNET_DIS_DSK_970X66_970X66_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_HTTFHHITARGETING|24.2403275071|0.0027053918644|1228.83|24.0|0.0|0|6
206766881|BAN_PURCH_DIS_MBW_1X1_1X1_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_MOBILERELAY(PKGS2C)|2128.8|5.15493301992e-05|29385.62|1774.0|0.0|2|8
152558370|BAN_CNET_DIS_MOB_300X250_300X250_DCM_OV_MOS_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYERSMOB|624.0|0.000317561488251|5079.93|520.0|0.0|2|8
206766884|BAN_PURCH_DIS_DSK_1X1_970X90_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_CUSTOMRELAY(PKGS2B)|5883.6|4.35185077473e-05|32521.64|4903.0|0.0|2|9
152558373|BAN_CNET_DIS_DSK_1X1_1920X192_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_TVBESTLISTSFLEX|230.4|0.00047124477716|2806.2|192.0|0.0|3|8
152558374|BAN_CNET_DIS_DSK_970X66_970X66_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWDESK|174.0|0.000183291695318|6591.48|145.0|0.0|3|8
203316007|BAN_CNET_DIS_MOB_320X50_320X50_DCM_OV_AOS_BEH_NONE_PROP_NONE_NTL_NONE_MOBHTTFHHITARGETING|17.013596709|0.0187161755427|146.85|17.0|0.0|0|5
206766890|BAN_PURCH_DIS_MBW_320X50_320X50_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_INMARKETAUDIENCEHTTFMOBILECUSTMOBILE(PKGS2H)|3017.42203938|0.000226593732763|13479.06|3013.0|0.0|0|8
